time,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,temperature_2m,wind_speed_100m,hour,day,month,day_of_week,AQI,aqi_rolling_mean_3
2025-01-21 18:00:00,49.7,46.7,769.0,31.1,15.9,76.0,19.5,15.7,18,21,1,1,255.53261390347666,283.1479938834189
2025-01-21 19:00:00,47.3,43.3,681.0,26.6,13.4,73.0,19.2,14.5,19,21,1,1,230.31080425048106,257.1409857006136
2025-01-21 20:00:00,44.5,39.3,629.0,22.3,11.4,71.0,18.9,15.9,20,21,1,1,198.39046748724235,228.07796188040004
2025-01-21 21:00:00,41.7,35.3,582.0,18.6,9.9,70.0,18.6,16.7,21,21,1,1,181.2520274785403,203.31776640542125
2025-01-21 22:00:00,39.3,31.5,482.0,14.3,8.7,70.0,18.4,18.4,22,21,1,1,154.26644851144712,177.9696478257433
2025-01-21 23:00:00,36.9,28.5,387.0,10.7,8.1,71.0,18.1,17.3,23,21,1,1,144.99257014477902,160.17034871158884
2025-01-22 00:00:00,38.3,28.2,440.0,12.8,8.8,65.0,17.3,14.2,0,22,1,2,123.51410727200539,140.92437530941052
2025-01-22 01:00:00,41.4,29.6,822.0,25.7,10.8,48.0,16.8,13.3,1,22,1,2,160.2956522885198,142.9341099017681
2025-01-22 02:00:00,49.5,36.6,1352.0,42.8,13.8,25.0,16.9,12.8,2,22,1,2,197.76552381601832,160.52509445884786
2025-01-22 03:00:00,65.2,53.0,1636.0,51.2,16.7,19.0,17.0,13.1,3,22,1,2,289.5358869267752,215.86568767710446
2025-01-22 04:00:00,59.0,48.9,1432.0,42.4,19.8,43.0,18.5,10.7,4,22,1,2,269.93277285049805,252.41139453109722
2025-01-22 05:00:00,45.9,31.0,981.0,25.0,23.0,84.0,21.0,5.9,5,22,1,2,167.15432435713095,242.20766137813476
2025-01-22 06:00:00,34.3,20.3,611.0,11.3,24.6,116.0,22.9,5.1,6,22,1,2,96.80681792714552,177.9646383782582
2025-01-22 07:00:00,30.3,18.5,444.0,6.4,23.5,131.0,24.0,5.2,7,22,1,2,100.35282291040234,121.4379883982263
2025-01-22 08:00:00,28.9,18.3,357.0,5.4,20.9,139.0,24.5,8.1,8,22,1,2,87.09143623611578,94.75035902455456
2025-01-22 09:00:00,29.0,18.8,309.0,5.4,19.1,142.0,24.9,12.4,9,22,1,2,91.5496274725042,92.99796220634079
2025-01-22 10:00:00,29.6,19.3,272.0,5.1,19.2,143.0,25.0,15.1,10,22,1,2,87.56675244840687,88.73593871900897
2025-01-22 11:00:00,30.0,19.4,275.0,5.9,20.0,140.0,24.6,17.6,11,22,1,2,97.29434997891286,92.136909966608
2025-01-22 12:00:00,32.4,20.8,362.0,9.9,21.8,134.0,24.0,19.0,12,22,1,2,99.32944948107199,94.73018396946394
2025-01-22 13:00:00,34.7,24.4,623.0,21.6,21.2,112.0,22.6,17.6,13,22,1,2,122.39618386048166,106.33999444015552
2025-01-22 14:00:00,39.8,30.5,969.0,37.9,20.4,81.0,21.5,15.7,14,22,1,2,154.25160093720166,125.32574475958512
2025-01-22 15:00:00,40.7,31.0,1172.0,52.2,20.2,54.0,20.8,16.0,15,22,1,2,146.36347831792042,141.00375437186793
2025-01-22 16:00:00,43.0,32.5,1095.0,62.9,21.3,36.0,20.4,16.4,16,22,1,2,165.55771484646212,155.39093136719475
2025-01-22 17:00:00,48.2,37.5,876.0,71.5,23.0,23.0,19.6,17.1,17,22,1,2,191.88317504237347,167.93478940225202
2025-01-22 18:00:00,57.2,46.7,704.0,75.9,23.7,14.0,19.1,14.6,18,22,1,2,244.95643394723652,200.79910794535738
2025-01-22 19:00:00,61.2,54.2,665.0,74.5,22.5,10.0,18.7,15.6,19,22,1,2,304.90543558239926,247.24834819066976
2025-01-22 20:00:00,60.5,55.9,674.0,68.9,20.3,10.0,18.5,12.8,20,22,1,2,316.0659475045958,288.64260567807725
2025-01-22 21:00:00,56.7,52.9,657.0,61.4,18.6,14.0,18.2,10.4,21,22,1,2,301.18245170650385,307.38461159783293
2025-01-22 22:00:00,54.0,50.2,552.0,50.4,17.9,24.0,17.5,12.8,22,22,1,2,272.09175612753825,296.4467184462126
2025-01-22 23:00:00,52.4,48.3,422.0,37.5,17.7,37.0,16.8,15.1,23,22,1,2,264.8508243742891,279.3750107361104
2025-01-23 00:00:00,49.8,44.5,386.0,24.2,18.4,54.0,15.8,17.7,0,23,1,3,231.24394507055737,256.0621751907949
2025-01-23 01:00:00,48.4,43.7,547.0,31.1,19.1,45.0,15.4,16.9,1,23,1,3,221.85871253914596,239.31782732799752
2025-01-23 02:00:00,49.6,45.5,802.0,40.3,20.1,33.0,15.1,19.0,2,23,1,3,224.7440143850002,225.9488906649012
2025-01-23 03:00:00,55.3,51.6,965.0,44.2,20.8,32.0,15.4,18.6,3,23,1,3,278.9991737549978,241.86730022638133
2025-01-23 04:00:00,56.7,53.0,948.0,38.1,21.4,53.0,16.9,19.2,4,23,1,3,308.70116111058775,270.81478308352865
2025-01-23 05:00:00,52.6,45.9,838.0,26.7,21.7,84.0,19.5,11.0,5,23,1,3,246.3186902728956,278.00634171282707
2025-01-23 06:00:00,44.9,32.7,711.0,17.0,20.8,109.0,22.0,8.4,6,23,1,3,161.66214218066986,238.89399785471778
2025-01-23 07:00:00,37.3,21.7,567.0,11.1,17.7,120.0,24.2,10.3,7,23,1,3,106.89516411156539,171.625332188377
2025-01-23 08:00:00,34.0,18.5,407.0,6.8,13.4,124.0,25.5,10.8,8,23,1,3,93.29045926042069,120.61592185088534
2025-01-23 09:00:00,29.7,15.8,302.0,4.3,10.1,126.0,26.1,11.1,9,23,1,3,78.11456957082011,92.76673098093544
2025-01-23 10:00:00,25.3,13.2,273.0,3.3,8.7,127.0,26.4,13.3,10,23,1,3,58.48569025685556,76.63023969603215
2025-01-23 11:00:00,22.2,11.7,299.0,4.1,8.2,125.0,26.2,15.4,11,23,1,3,62.11876552502825,66.23967511756801
2025-01-23 12:00:00,15.9,10.0,399.0,7.5,7.9,117.0,25.7,15.0,12,23,1,3,31.06776879321583,50.55740819169992
2025-01-23 13:00:00,16.2,12.4,647.0,16.4,8.6,102.0,24.8,19.0,13,23,1,3,51.17911772913279,48.121884015792325
2025-01-23 14:00:00,19.0,16.6,967.0,28.4,9.5,80.0,23.4,17.2,14,23,1,3,91.96231497374197,58.06973383203024
2025-01-23 15:00:00,19.7,17.5,1150.0,36.0,10.1,65.0,22.2,17.8,15,23,1,3,93.7077327532694,78.94972181871475
2025-01-23 16:00:00,19.2,16.7,1074.0,35.3,10.1,61.0,21.0,18.2,16,23,1,3,95.03377911593985,93.56794228098379
2025-01-23 17:00:00,18.5,16.2,860.0,30.2,9.7,63.0,20.0,19.6,17,23,1,3,90.3617061243584,93.03440599785593
2025-01-23 18:00:00,17.1,15.1,662.0,24.8,9.1,66.0,19.1,20.9,18,23,1,3,61.202934812368895,82.1994733508891
2025-01-23 19:00:00,14.9,13.0,524.0,19.9,8.0,70.0,18.5,24.2,19,23,1,3,61.692400897225085,71.0856806113175
2025-01-23 20:00:00,13.3,10.7,403.0,14.7,6.6,76.0,18.1,25.1,20,23,1,3,56.05742075076985,59.65091882012132
2025-01-23 21:00:00,12.9,9.4,315.0,10.6,5.7,80.0,17.8,22.7,21,23,1,3,35.7902778422996,51.18003316343155
2025-01-23 22:00:00,13.1,8.8,254.0,7.7,5.6,82.0,17.2,23.2,22,23,1,3,42.39059256300516,44.74609705202491
2025-01-23 23:00:00,13.6,8.8,226.0,6.0,5.9,83.0,16.4,22.5,23,23,1,3,34.590894791023125,37.590588398776
2025-01-24 00:00:00,14.5,9.1,276.0,7.1,6.5,79.0,15.9,22.5,0,24,1,4,52.225406433605805,43.06896459587807
2025-01-24 01:00:00,15.3,9.7,473.0,13.7,7.6,70.0,15.4,20.5,1,24,1,4,40.74943463043092,42.521911951686654
2025-01-24 02:00:00,17.3,11.7,746.0,22.5,9.1,59.0,15.0,21.0,2,24,1,4,48.05991479477852,47.01158528627179
2025-01-24 03:00:00,21.2,15.7,928.0,27.0,10.7,57.0,14.9,20.9,3,24,1,4,84.78069080268156,57.86334674263037
2025-01-24 04:00:00,23.2,18.6,939.0,22.8,12.5,72.0,16.5,23.6,4,24,1,4,89.51669659390329,74.11910073045449
2025-01-24 05:00:00,22.8,15.9,858.0,14.3,14.2,96.0,19.2,17.3,5,24,1,4,79.0278763023605,84.44175456631517
2025-01-24 06:00:00,20.0,15.1,752.0,7.6,15.3,116.0,22.1,13.0,6,24,1,4,75.93873405094541,81.49443564906977
2025-01-24 07:00:00,19.4,15.5,615.0,5.1,15.0,126.0,24.1,18.3,7,24,1,4,62.94094786382736,72.63585273904447
2025-01-24 08:00:00,19.2,15.7,452.0,4.4,14.0,132.0,25.0,19.2,8,24,1,4,69.52708154762931,69.46892115413407
2025-01-24 09:00:00,19.0,15.9,347.0,4.4,13.2,135.0,25.6,18.1,9,24,1,4,78.49431730613777,70.3207822391982
2025-01-24 10:00:00,19.0,16.2,321.0,4.2,12.9,137.0,25.9,18.5,10,24,1,4,80.53734410307831,76.18624765228184
2025-01-24 11:00:00,19.3,16.8,353.0,4.7,12.8,137.0,25.7,18.9,11,24,1,4,78.01184670001855,79.01450270307826
2025-01-24 12:00:00,19.1,16.8,460.0,8.2,13.5,127.0,25.1,19.2,12,24,1,4,70.03891165995705,76.19603415435135
2025-01-24 13:00:00,21.2,19.5,718.0,18.4,13.9,108.0,24.5,18.9,13,24,1,4,100.73436471887398,82.92837435961657
2025-01-24 14:00:00,25.8,24.4,1052.0,32.2,14.5,82.0,23.6,19.5,14,24,1,4,106.45902653107434,92.41076763663516
2025-01-24 15:00:00,27.1,25.8,1254.0,41.4,14.9,63.0,22.8,21.5,15,24,1,4,122.83411594982826,110.00916906659224
2025-01-24 16:00:00,26.9,25.6,1213.0,41.7,15.1,56.0,21.9,22.3,16,24,1,4,125.37776517183777,118.22363588424683
2025-01-24 17:00:00,26.9,25.3,1040.0,37.4,15.1,55.0,21.0,18.7,17,24,1,4,129.42357227345477,125.8784844650403
2025-01-24 18:00:00,26.5,24.9,861.0,32.3,14.6,57.0,19.7,18.8,18,24,1,4,119.06844563346208,124.6232610262516
2025-01-24 19:00:00,24.6,22.9,702.0,27.3,13.2,60.0,18.4,19.8,19,24,1,4,122.21301728412865,123.56834506368187
2025-01-24 20:00:00,21.2,19.5,536.0,21.5,11.3,66.0,17.8,19.9,20,24,1,4,97.14700008334621,112.80948766697902
2025-01-24 21:00:00,18.0,16.4,412.0,16.6,9.7,71.0,17.2,19.7,21,24,1,4,83.64994829540026,101.00332188762509
2025-01-24 22:00:00,15.9,14.4,336.0,12.2,8.6,75.0,16.8,19.9,22,24,1,4,64.77064340132387,81.85586392669016
2025-01-24 23:00:00,14.7,13.3,301.0,8.6,7.9,79.0,16.3,21.2,23,24,1,4,45.73031676791804,64.7169694882141
2025-01-25 00:00:00,14.4,13.1,340.0,8.7,7.7,78.0,15.9,21.8,0,25,1,5,54.20053933392378,54.900499834388604
2025-01-25 01:00:00,15.0,13.6,518.0,15.3,8.5,70.0,15.4,22.2,1,25,1,5,58.72146652220782,52.88410754134993
2025-01-25 02:00:00,17.2,15.8,769.0,24.1,9.7,59.0,15.2,22.5,2,25,1,5,67.51133788518472,60.14444791377215
2025-01-25 03:00:00,21.7,20.3,930.0,28.9,11.3,57.0,15.4,22.5,3,25,1,5,105.73033976847947,77.32104805862404
2025-01-25 04:00:00,25.1,23.9,920.0,25.9,13.9,71.0,17.0,26.1,4,25,1,5,115.40767698341456,96.21645154569296
2025-01-25 05:00:00,23.7,22.0,820.0,18.9,16.9,93.0,20.1,22.6,5,25,1,5,109.17420475984537,110.1040738372465
2025-01-25 06:00:00,22.6,17.1,710.0,12.9,18.8,112.0,23.1,14.2,6,25,1,5,63.99687717000825,96.1929196377561
2025-01-25 07:00:00,28.5,13.3,591.0,9.3,18.5,123.0,24.7,11.7,7,25,1,5,62.416897362968854,78.52932643094087
2025-01-25 08:00:00,25.5,12.7,461.0,6.7,17.0,131.0,25.6,9.1,8,25,1,5,49.941803375946584,58.78519263630793
2025-01-25 09:00:00,22.4,12.7,397.0,5.5,16.0,135.0,26.1,6.1,9,25,1,5,50.67178842386826,54.343496387594605
2025-01-25 10:00:00,20.4,13.1,342.0,3.5,16.0,140.0,26.2,2.9,10,25,1,5,65.29539366037743,55.30299515339747
2025-01-25 11:00:00,18.8,13.2,352.0,3.0,16.6,141.0,25.7,7.6,11,25,1,5,64.2563303996758,60.0745041613072
2025-01-25 12:00:00,14.8,12.2,671.0,11.0,20.8,131.0,24.6,10.3,12,25,1,5,53.65811289562691,61.06994565189342
2025-01-25 13:00:00,20.4,18.7,1634.0,36.3,24.9,98.0,24.0,10.6,13,25,1,5,94.8728365301775,70.92909327516011
2025-01-25 14:00:00,41.3,39.8,2906.0,70.8,30.3,53.0,22.5,13.4,14,25,1,5,219.32838836030376,122.6197792620361
2025-01-25 15:00:00,53.4,52.0,3722.0,94.2,33.4,20.0,21.4,11.3,15,25,1,5,288.2687646780009,200.82332985616074
2025-01-25 16:00:00,53.2,52.0,3711.0,95.7,32.2,11.0,20.6,5.9,16,25,1,5,288.14428549954897,265.2471461792846
2025-01-25 17:00:00,48.7,47.7,3245.0,86.0,28.5,15.0,20.1,4.1,17,25,1,5,269.0084100016764,281.80715339307545
2025-01-25 18:00:00,42.7,42.1,2675.0,76.9,24.6,19.0,19.6,7.0,18,25,1,5,215.7368626907389,257.6298527306548
2025-01-25 19:00:00,38.9,38.3,2020.0,73.0,20.6,19.0,18.7,8.7,19,25,1,5,200.9844471501289,228.57657328084807
2025-01-25 20:00:00,36.1,35.5,1261.0,69.5,16.3,18.0,17.6,10.1,20,25,1,5,187.42154789646796,201.38095257911195
2025-01-25 21:00:00,34.1,33.6,688.0,64.2,13.0,19.0,16.8,11.3,21,25,1,5,166.3740698022908,184.92668828296257
2025-01-25 22:00:00,32.6,32.1,410.0,54.0,11.3,22.0,16.1,11.7,22,25,1,5,148.90441559254393,167.56667776376761
2025-01-25 23:00:00,31.0,30.5,319.0,41.8,10.8,26.0,15.2,13.8,23,25,1,5,146.65659249822554,153.9783592976868
2025-01-26 00:00:00,34.3,34.0,375.0,49.1,11.6,11.0,14.8,15.3,0,26,1,6,193.01280973368233,162.8579392748173
2025-01-26 01:00:00,33.1,32.8,661.0,48.0,12.5,7.0,14.2,13.0,1,26,1,6,174.77467911212858,171.48136044801217
2025-01-26 02:00:00,36.6,36.3,1095.0,46.2,14.0,2.0,14.1,12.8,2,26,1,6,205.93829255472505,191.24192713351204
2025-01-26 03:00:00,49.5,49.2,1396.0,43.2,17.6,9.0,14.2,12.7,3,26,1,6,278.6350539843571,219.7826752170703
2025-01-26 04:00:00,56.7,56.3,1440.0,38.3,25.5,37.0,16.4,10.9,4,26,1,6,327.9197487260999,270.83103175506074
2025-01-26 05:00:00,37.1,33.9,1350.0,32.2,35.5,76.0,19.6,8.9,5,26,1,6,170.12496691583306,258.8932565420967
2025-01-26 06:00:00,36.8,26.4,1217.0,26.4,42.6,109.0,22.4,3.6,6,26,1,6,140.08961137889528,212.7114423402761
2025-01-26 07:00:00,33.4,23.0,1038.0,20.6,44.2,129.0,24.4,0.9,7,26,1,6,106.2414309802067,138.8186697583117
2025-01-26 08:00:00,31.8,22.8,815.0,15.1,43.0,142.0,25.5,2.4,8,26,1,6,111.9320397549073,119.42102737133648
2025-01-26 09:00:00,32.1,23.7,645.0,11.8,41.5,151.0,25.8,7.0,9,26,1,6,118.56438747778621,112.24595273763344
2025-01-26 10:00:00,33.1,24.7,550.0,10.1,41.0,159.0,25.0,14.0,10,26,1,6,117.35826975219001,115.95156566162787
2025-01-26 11:00:00,34.5,25.6,508.0,10.7,40.2,162.0,24.1,16.6,11,26,1,6,124.73563434310611,120.21943052436082
2025-01-26 12:00:00,27.7,21.0,551.0,15.4,38.8,148.0,23.2,14.7,12,26,1,6,91.81598797881307,111.30329735803643
2025-01-26 13:00:00,35.6,28.7,741.0,36.4,35.8,111.0,22.7,12.6,13,26,1,6,130.30475459416078,115.61879230536003
2025-01-26 14:00:00,44.0,35.9,1017.0,65.2,31.7,59.0,21.5,14.0,14,26,1,6,173.94037243175646,132.02037166824346
2025-01-26 15:00:00,47.1,38.1,1223.0,85.7,28.7,21.0,20.6,13.8,15,26,1,6,214.73454874932298,172.99322525841345
2025-01-26 16:00:00,50.1,40.7,1309.0,90.1,28.3,8.0,20.0,13.6,16,26,1,6,206.65816955182132,198.44436357763365
2025-01-26 17:00:00,54.0,44.9,1325.0,86.2,29.1,9.0,19.2,13.7,17,26,1,6,232.5483077270045,217.98034200938295
2025-01-26 18:00:00,57.6,50.3,1274.0,81.8,29.0,10.0,18.4,13.8,18,26,1,6,273.3199752550033,237.50881751127645
2025-01-26 19:00:00,58.8,52.5,1123.0,79.5,27.0,9.0,17.6,14.7,19,26,1,6,286.8994593152948,264.2559140991009
2025-01-26 20:00:00,55.8,49.9,904.0,76.5,24.2,8.0,17.1,15.3,20,26,1,6,283.34916212032505,281.18953223020776
2025-01-26 21:00:00,52.0,46.1,711.0,72.7,21.7,8.0,16.6,15.9,21,26,1,6,249.53642367266818,273.2616817027627
2025-01-26 22:00:00,48.7,42.4,532.0,67.4,19.9,8.0,16.4,15.9,22,26,1,6,219.70984107293754,250.86514228864363
2025-01-26 23:00:00,45.4,38.9,380.0,61.1,18.3,9.0,16.1,15.6,23,26,1,6,197.74298708211256,222.32975060923945
2025-01-27 00:00:00,46.9,40.4,388.0,55.8,16.7,8.0,15.6,15.6,0,27,1,0,220.09594113306227,212.51625642937083
2025-01-27 01:00:00,45.4,39.3,696.0,52.3,17.0,4.0,14.6,14.7,1,27,1,0,213.1640322271205,210.33432014743184
2025-01-27 02:00:00,49.1,43.1,1164.0,47.4,17.7,0.0,14.3,11.4,2,27,1,0,221.5773326869669,218.2791020157166
2025-01-27 03:00:00,62.9,57.0,1500.0,42.9,19.7,6.0,14.2,10.1,3,27,1,0,315.1396993565879,249.9603547568918
2025-01-27 04:00:00,72.2,66.8,1590.0,40.0,24.0,28.0,16.3,10.3,4,27,1,0,397.1797199603385,311.29891733463114
2025-01-27 05:00:00,55.4,39.6,1548.0,37.4,29.7,60.0,19.7,7.3,5,27,1,0,202.74654262814252,305.021987315023
2025-01-27 06:00:00,46.9,32.6,1422.0,33.6,34.7,89.0,22.6,0.9,6,27,1,0,174.6919840262068,258.20608220489595
2025-01-27 07:00:00,35.5,26.5,1172.0,26.4,38.7,114.0,24.8,1.5,7,27,1,0,119.81607289266925,165.75153318233956
2025-01-27 08:00:00,32.2,25.7,838.0,17.9,42.0,137.0,26.3,2.7,8,27,1,0,140.30884212280918,144.93896634722844
2025-01-27 09:00:00,32.4,26.5,593.0,12.7,43.5,151.0,27.0,6.0,9,27,1,0,129.21414091875639,129.77968531141164
2025-01-27 10:00:00,33.4,27.6,502.0,12.0,42.4,154.0,26.2,12.7,10,27,1,0,132.53886920364022,134.0206174150686
2025-01-27 11:00:00,34.2,28.4,499.0,14.4,39.5,147.0,24.8,15.9,11,27,1,0,151.63070109289794,137.7945704050982
2025-01-27 12:00:00,28.6,25.6,559.0,19.6,41.1,137.0,23.6,14.5,12,27,1,0,130.65914641939378,138.2762389053107
2025-01-27 13:00:00,33.3,30.2,693.0,32.9,35.6,105.0,22.4,12.3,13,27,1,0,154.21360865806676,145.5011520567862
2025-01-27 14:00:00,36.3,33.1,888.0,51.3,28.0,60.0,21.1,14.0,14,27,1,0,172.15313289341677,152.34196265695914
2025-01-27 15:00:00,37.3,33.5,1086.0,65.1,22.6,26.0,20.6,13.7,15,27,1,0,180.99191786416043,169.119553138548
2025-01-27 16:00:00,38.9,35.4,1321.0,69.7,21.8,12.0,20.1,11.7,16,27,1,0,186.4753854557822,179.8734787377865
2025-01-27 17:00:00,42.3,39.0,1557.0,69.7,23.2,7.0,19.5,9.0,17,27,1,0,212.68134045562198,193.38288125852156
2025-01-27 18:00:00,47.0,44.1,1628.0,68.8,23.8,5.0,18.6,8.3,18,27,1,0,238.72038400662217,212.62570330600883
2025-01-27 19:00:00,50.3,48.0,1398.0,68.2,22.3,3.0,17.9,11.2,19,27,1,0,271.7171742878576,241.0396329167006
2025-01-27 20:00:00,49.5,47.3,1002.0,66.7,20.1,3.0,17.3,13.9,20,27,1,0,266.64773785089204,259.0284320484573
2025-01-27 21:00:00,46.1,44.0,678.0,64.2,18.1,4.0,16.8,15.0,21,27,1,0,235.6913340529067,258.01874873055215
2025-01-27 22:00:00,42.3,40.2,492.0,60.0,16.5,5.0,16.2,14.7,22,27,1,0,223.2555103394948,241.86486074776454
2025-01-27 23:00:00,38.0,36.0,378.0,54.8,15.2,7.0,15.9,15.2,23,27,1,0,192.16137933453672,217.03607457564613
2025-01-28 00:00:00,34.2,32.1,376.0,51.1,15.2,9.0,15.4,15.4,0,28,1,1,164.28870876874223,193.23519948092462
2025-01-28 01:00:00,31.1,28.6,555.0,49.6,16.3,6.0,14.1,13.8,1,28,1,1,143.31135841339534,166.58714883889147
2025-01-28 02:00:00,34.0,31.3,846.0,47.3,18.0,3.0,14.0,9.6,2,28,1,1,162.90727095277026,156.83577937830265
2025-01-28 03:00:00,46.7,44.2,1082.0,44.2,20.6,9.0,14.0,8.5,3,28,1,1,236.8395807092279,181.01940335846453
2025-01-28 04:00:00,46.0,42.8,1228.0,40.2,24.4,30.0,15.6,7.4,4,28,1,1,240.40915779985968,213.38533648728597
2025-01-28 05:00:00,36.0,30.9,1319.0,35.4,29.2,61.0,19.6,7.5,5,28,1,1,143.47084212441604,206.90652687783458
2025-01-28 06:00:00,29.9,25.0,1287.0,30.1,33.9,89.0,23.1,2.4,6,28,1,1,138.2563596288387,174.0454531843715
2025-01-28 07:00:00,27.8,24.6,1033.0,23.3,39.5,115.0,25.1,4.0,7,28,1,1,128.44943201269055,136.72554458864846
2025-01-28 08:00:00,28.3,25.7,655.0,16.1,45.1,139.0,25.6,11.2,8,28,1,1,112.41123728619979,126.37234297590972
2025-01-28 09:00:00,29.0,26.4,386.0,11.6,47.5,152.0,25.6,14.0,9,28,1,1,124.58147777069891,121.81404902319646
2025-01-28 10:00:00,28.4,26.0,317.0,10.6,44.4,151.0,25.2,15.2,10,28,1,1,126.77377595351683,121.25549700347187
2025-01-28 11:00:00,26.8,24.6,357.0,12.4,38.1,140.0,24.8,14.0,11,28,1,1,135.01983528876215,128.79169633765935
2025-01-28 12:00:00,21.7,20.3,459.0,18.4,34.0,126.0,23.7,13.0,12,28,1,1,93.49242291604294,118.428678052774
2025-01-28 13:00:00,22.5,21.1,664.0,31.3,29.2,95.0,22.5,11.8,13,28,1,1,103.79778206428608,110.77001342303043
2025-01-28 14:00:00,27.0,24.9,932.0,49.0,22.5,53.0,21.4,11.7,14,28,1,1,127.35532352765101,108.21517616932671
2025-01-28 15:00:00,27.8,25.5,1092.0,60.9,17.4,22.0,21.0,13.0,15,28,1,1,125.7027709351224,118.95195884235322
2025-01-28 16:00:00,27.5,25.1,1057.0,62.2,15.5,14.0,20.6,14.4,16,28,1,1,117.84534090244578,123.63447845507311
2025-01-28 17:00:00,27.5,24.9,916.0,57.8,15.0,18.0,20.5,15.2,17,28,1,1,126.1917564706113,123.2466227693932
2025-01-28 18:00:00,27.6,24.9,763.0,52.0,14.4,24.0,20.2,15.2,18,28,1,1,128.15203630347187,124.06304455884303
2025-01-28 19:00:00,27.5,24.4,614.0,45.6,12.9,28.0,19.9,15.7,19,28,1,1,126.31782755508182,126.88720677638837
2025-01-28 20:00:00,27.0,23.2,454.0,37.8,11.3,34.0,19.5,15.5,20,28,1,1,111.21846201281362,121.89610862378913
2025-01-28 21:00:00,27.1,21.6,331.0,30.4,9.8,40.0,19.1,16.0,21,28,1,1,107.3511493083337,114.96247962540974
2025-01-28 22:00:00,30.4,20.7,235.0,22.4,8.3,46.0,18.8,18.0,22,28,1,1,99.50464413304675,106.02475181806471
2025-01-28 23:00:00,36.3,20.2,176.0,14.8,6.9,51.0,18.9,18.4,23,28,1,1,104.31346036184188,103.72308460107415
2025-01-29 00:00:00,38.4,19.7,230.0,11.1,6.0,52.0,18.9,19.0,0,29,1,2,95.02538436105677,99.61449628531516
2025-01-29 01:00:00,44.0,21.0,519.0,19.9,6.9,41.0,18.0,17.9,1,29,1,2,115.21448467876387,104.8511098005542
2025-01-29 02:00:00,50.8,24.8,922.0,31.7,8.4,26.0,17.0,15.0,2,29,1,2,120.07293384968278,110.10426762983451
2025-01-29 03:00:00,58.9,33.1,1153.0,38.0,10.3,23.0,17.5,12.1,3,29,1,2,171.4624225368978,135.58328035511485
2025-01-29 04:00:00,58.6,33.3,1044.0,33.8,13.3,41.0,18.9,10.3,4,29,1,2,185.9090712341411,159.14814254024057
2025-01-29 05:00:00,53.0,27.1,762.0,24.1,16.8,70.0,20.5,9.5,5,29,1,2,137.19809567902234,164.85652981668713
2025-01-29 06:00:00,46.0,20.6,524.0,15.9,19.1,95.0,23.5,11.2,6,29,1,2,106.17415651293891,143.09377447536747
2025-01-29 07:00:00,40.4,18.2,404.0,11.3,19.2,110.0,25.1,15.8,7,29,1,2,91.73622952078172,111.70282723758102
2025-01-29 08:00:00,38.3,17.3,327.0,8.0,18.1,120.0,25.9,17.1,8,29,1,2,82.41405308227593,93.44147970533221
2025-01-29 09:00:00,35.9,16.6,289.0,6.5,17.1,125.0,26.2,17.1,9,29,1,2,85.40846593207114,86.51958284504296
2025-01-29 10:00:00,35.2,15.8,288.0,6.5,16.6,123.0,26.3,17.5,10,29,1,2,86.60350415913867,84.80867439116194
2025-01-29 11:00:00,34.3,15.5,326.0,8.3,16.2,115.0,25.7,17.7,11,29,1,2,59.613688644511335,77.20855291190708
2025-01-29 12:00:00,35.3,16.3,403.0,12.7,16.2,106.0,24.3,16.5,12,29,1,2,66.530354278773,70.91584902747437
2025-01-29 13:00:00,33.1,18.2,563.0,22.1,15.3,91.0,23.1,16.0,13,29,1,2,86.06719232998282,70.73707841775575
2025-01-29 14:00:00,35.2,22.7,761.0,34.8,14.0,72.0,22.0,18.2,14,29,1,2,120.76719528884891,91.12158063253493
2025-01-29 15:00:00,39.2,24.4,864.0,42.7,12.8,58.0,21.6,17.1,15,29,1,2,120.25582282031023,109.0300701463807
2025-01-29 16:00:00,43.1,25.0,783.0,41.4,12.0,57.0,21.4,16.2,16,29,1,2,124.27562858763558,121.76621556559827
2025-01-29 17:00:00,45.4,25.3,607.0,35.2,11.2,62.0,21.4,16.1,17,29,1,2,117.54441961185866,120.69195700660153
2025-01-29 18:00:00,49.5,25.8,461.0,29.2,10.4,67.0,21.3,16.9,18,29,1,2,106.51592074847825,116.11198964932419
2025-01-29 19:00:00,59.4,26.6,398.0,24.5,9.2,69.0,21.4,18.8,19,29,1,2,145.1716721143369,123.07733749155796
2025-01-29 20:00:00,71.7,27.9,366.0,20.0,8.0,70.0,21.4,19.1,20,29,1,2,157.55742646684996,136.41500644322173
2025-01-29 21:00:00,79.9,29.6,338.0,17.2,7.3,68.0,20.3,14.6,21,29,1,2,135.59197607341227,146.1070248848664
2025-01-29 22:00:00,87.8,31.9,268.0,16.7,7.6,61.0,18.9,17.5,22,29,1,2,164.49586757780244,152.54842337268826
2025-01-29 23:00:00,83.4,32.1,203.0,18.0,8.6,50.0,18.0,17.1,23,29,1,2,153.1212158373576,151.0696864961908
2025-01-30 00:00:00,69.6,31.8,255.0,22.6,10.2,39.0,17.1,17.8,0,30,1,3,166.3536072762908,161.32356356381698
2025-01-30 01:00:00,60.1,30.5,554.0,28.0,11.2,33.0,16.3,17.1,1,30,1,3,170.29046333735434,163.2550954836676
